addr:street,addr:housenumber,addr:postcode,addr:city,building,lon,lat
Vrusschemigerweg,108,6417PD,Heerlen,,5.9825553000000005,50.870617800000005
Ypenburgstraat,108,6417PS,Heerlen,,5.9822683,50.87464670000001
Bekkerweg,109,6417BV,Heerlen,,5.9851248,50.879465100000004
Benzenraderweg,109,6417SL,Heerlen,,5.980074,50.879069
Burg. Waszinkstraat,109,6417CW,Heerlen,,5.986486,50.8778565
De Thun,109,6419XG,Heerlen,,5.9616303,50.8721532
De Tichel,109,6417RE,Heerlen,,5.977422000000001,50.872987300000005
Dillegaard,109,6417HJ,Heerlen,,5.9784183,50.871565100000005
Vrusschemigerweg,14,6417PB,Heerlen,,5.988588900000001,50.871640600000006
Weltertuijnstraat,14,6419CT,Heerlen,,5.968517100000001,50.8770085
Wijnmalenstraat,14,6417ET,Heerlen,,5.9819297,50.8760204
Ypenburgstraat,14,6417PS,Heerlen,,5.9822731000000005,50.8746548
Kloosterkensweg,14-BG01,6419PJ,Heerlen,,5.973805100000001,50.8664612
Kloosterkensweg,14-BG02,6419PJ,Heerlen,,5.973350900000001,50.866984
Akerstraat,140,6417BR,Heerlen,,5.9857015,50.8795633
Benzenraderweg,140,6417SW,Heerlen,,5.9801865,50.877822900000005
De Thun,140,6419XJ,Heerlen,,5.9632031,50.873064600000006
De Tichel,140,6417RD,Heerlen,,5.9774192,50.8729863
Dillegaard,140,6417HJ,Heerlen,,5.978424100000001,50.8715629
Drieoortsput,109,6417PP,Heerlen,,5.982106600000001,50.8686057
Eurenderweg,109,6417PA,Heerlen,,5.9831031,50.8720945
Frankenlaan,109,6419BS,Heerlen,,5.9664948,50.875652900000006
Oude Molenweg,109,6417GW,Heerlen,,5.980552100000001,50.871473900000005
Ovidiusstraat,109,6417VT,Heerlen,,5.978886,50.8785341
Pijnsweg,109,6419CK,Heerlen,,5.9696802,50.87682950000001
Van Weerden Poelmanstraat,109,6417EL,Heerlen,,5.983560600000001,50.874949900000004
Vrusschemigerweg,109,6417PJ,Heerlen,,5.9863631,50.870115500000004
Weltertuijnstraat,109,6419XD,Heerlen,,5.9672853,50.873782500000004
Eurenderweg,10A,6417SG,Heerlen,,5.9811382,50.875300700000004
St. Annalaan,10A,6417CR,Heerlen,,5.9847574,50.8783139
Eurenderweg,10B,6417SG,Heerlen,,5.981135500000001,50.8751959
St. Annalaan,10B,6417CR,Heerlen,,5.984757200000001,50.8783139
St. Annalaan,10C,6417CR,Heerlen,,5.984757,50.8783139
Aarweg,11,6417XG,Heerlen,,5.9789447000000004,50.8792575
Altaar Dries,11,6419EV,Heerlen,,5.9674545000000006,50.870941900000005
Anthony Fokkerstraat,11,6417ED,Heerlen,,5.9840555,50.876536
Burg. Savelbergstraat,11,6417CN,Heerlen,,5.9802954,50.8797191
Burg. Waszinkstraat,11,6417CT,Heerlen,,5.981232400000001,50.876408700000006
Burgemeester van Rooystraat,11,6417XJ,Heerlen,,5.9843419,50.8785612
Catullusstraat,11,6417TG,Heerlen,,5.979490800000001,50.8765306
Celsusstraat,11,6417VC,Heerlen,,5.9745099,50.87931570000001
De Doom,11,6419CW,Heerlen,,5.969552800000001,50.8733677
De Hoof,11,6419EK,Heerlen,,5.9670411,50.8719947
De Kommert,11,6419GA,Heerlen,,5.9659275,50.8714025
De Lirp,11,6419EW,Heerlen,,5.9676884,50.8717994
De Mullender,11,6419EZ,Heerlen,,5.967450400000001,50.872713000000005
De Thun,11,6419XL,Heerlen,,5.964677,50.8723231
De Tichel,11,6417RA,Heerlen,,5.9787214,50.8732984
De Wingerd,11,6419EL,Heerlen,,5.963926900000001,50.871384500000005
Dillegaard,11,6417HG,Heerlen,,5.9787115,50.87244200000001
Douve Weienstraat,11,6417GH,Heerlen,,5.985241,50.874163800000005
Doctor Ingenieur Bungestraat,11,6419BV,Heerlen,,5.9668523,50.87431
Dr. Ir. Ross van Lennepstraat,11,6419BK,Heerlen,,5.9620975000000005,50.8751459
Dr. Jaegersstraat,11,6417CH,Heerlen,,5.979472800000001,50.880561900000004
Doctor Plesmanstraat,11,6417EB,Heerlen,,5.9844979,50.8766916
Drieoortsput,11,6417PL,Heerlen,,5.982090400000001,50.8685947
Enniusstraat,11,6417XD,Heerlen,,5.976962400000001,50.878583400000004
Esdoornstraat,11,6417AH,Heerlen,,5.9907921,50.8740425
Frankenlaan,11,6419BS,Heerlen,,5.9668682,50.8767282
Gerben Sondermanstraat,11,6417GD,Heerlen,,5.9849848,50.874465900000004
Hagedoornstraat,11,6417AP,Heerlen,,5.990080600000001,50.8748275
Horatiusstraat,11,6417TM,Heerlen,,5.978798500000001,50.8772266
Ir. Lelystraat,11,6419XN,Heerlen,,5.9646692,50.8738338
Jan Olieslagersstraat,11,6417EV,Heerlen,,5.984507600000001,50.8755888
Jos Habetsstraat,11,6419CB,Heerlen,,5.9654274,50.8758537
Kemmerlingstraat,11,6417XT,Heerlen,,5.9828153,50.877062
Klaverstraat,11,6419XW,Heerlen,,5.9616958,50.873316200000005
Korenstraat,11,6419XM,Heerlen,,5.961538,50.873078400000004
Lange Weienstraat,11,6417GE,Heerlen,,5.9841009000000005,50.872880900000006
Leonard Stassenstraat,11,6417XN,Heerlen,,5.981013600000001,50.8782134
Lindberghstraat,11,6417EG,Heerlen,,5.983635100000001,50.876403800000006
Lintjensstraat,11,6417XS,Heerlen,,5.982167400000001,50.877918400000006
Marcellusstraat,11,6417TJ,Heerlen,,5.978153000000001,50.876300500000006
Marjoleingaard,11,6417HC,Heerlen,,5.9799851,50.8707001
Meidoornstraat,11,6417AM,Heerlen,,5.9904266,50.8746207
Mergelsweg,11,6419EA,Heerlen,,5.9634795,50.871494600000005
Mgr. Schrijnenstraat,11,6417XW,Heerlen,,5.9837844,50.8771615
Meester Adriaan Sassenstraat,11,6417XK,Heerlen,,5.9812145,50.876907300000006
Oude Molenweg,11,6417GV,Heerlen,,5.980542300000001,50.8714742
Ovidiusstraat,11,6417VR,Heerlen,,5.9775216,50.880366900000006
Parmentierstraat,11,6417AX,Heerlen,,5.986865900000001,50.87581470000001
Petroniusstraat,11,6417VL,Heerlen,,5.976159900000001,50.878393100000004
Piet Malherbestraat,11,6417GR,Heerlen,,5.9832463,50.873814200000005
Pliniusstraat,11,6417TR,Heerlen,,5.978106400000001,50.877101
Proculusstraat,11,6417TH,Heerlen,,5.978600500000001,50.876373400000006
Prof. Dumontstraat,11,6419BR,Heerlen,,5.9639565,50.875224900000006
Prof. Lambertstraat,11,6419BM,Heerlen,,5.9641168,50.8754859
Putstraat,11,6417GM,Heerlen,,5.9888348,50.873331400000005
Rector Poelsplein,11,6419CZ,Heerlen,,5.968612200000001,50.876232200000004
Rozemarijngaard,11,6417HD,Heerlen,,5.9809571,50.8701342
Ruys de Beerenbroucklaan,11,6417CC,Heerlen,,5.982523100000001,50.8827766
Smidserweg,11,6419CP,Heerlen,,5.9709241,50.8782724
St. Annalaan,11,6417CP,Heerlen,,5.9853375,50.8784676
Tacitusstraat,11,6417TT,Heerlen,,5.9774028,50.876981900000004
Tichelbeekstraat,11,6417SJ,Heerlen,,5.9813225,50.873236600000006
Tijmgaard,11,6417HE,Heerlen,,5.981553900000001,50.8695169
Van Sonsbeeckstraat,11,6417XV,Heerlen,,5.984181400000001,50.8776146
Veldjen,11,6417GG,Heerlen,,5.9830718,50.873282100000004
Vergiliusstraat,11,6417XA,Heerlen,,5.9785063,50.8777855
Vlotstraat,11,6417CA,Heerlen,,5.983007000000001,50.8815145
Vrusschemigerweg,11,6417PB,Heerlen,,5.989645400000001,50.8717939
Welterlaan,11,6417CE,Heerlen,,5.9780083,50.8806311
Weltertuijnstraat,11,6419CS,Heerlen,,5.9685781,50.876718200000006
Zandweg,11,6417AS,Heerlen,,5.9889833,50.8751309
Akerstraat,110,6417BN,Heerlen,,5.983516900000001,50.8821881
Bekkerweg,110,6417BX,Heerlen,,5.9866785,50.8780396
Benzenraderweg,110,6417SV,Heerlen,,5.9797285,50.8790052
De Tichel,110,6417RD,Heerlen,,5.9774164,50.8729853
Dillegaard,110,6417HJ,Heerlen,,5.9784185,50.871565000000004
Drieoortsput,110,6417PP,Heerlen,,5.9821068,50.868605800000005
Ir. Lelystraat,110,6419XT,Heerlen,,5.9630115,50.874048200000004
Marcus Aureliushof,110,6417TD,Heerlen,,5.9766646,50.8770856
Mergelsweg,110,6419EG,Heerlen,,5.9622228,50.8719399
Prof. van Itersonstraat,110,6419SE,Heerlen,,5.9598183,50.875765
Tacitusstraat,110,6417TZ,Heerlen,,5.9771419,50.87616250000001
Van Weerden Poelmanstraat,110,6417ER,Heerlen,,5.982729,50.8753758
Vrusschemigerweg,110,6417PD,Heerlen,,5.9825745,50.8705568
Ypenburgstraat,110,6417PS,Heerlen,,5.9822682,50.874646500000004
Bekkerweg,111,6417BV,Heerlen,,5.9851809000000005,50.8794168
Benzenraderweg,111,6417SL,Heerlen,,5.9801158,50.879019400000004
Burg. Waszinkstraat,111,6417CW,Heerlen,,5.986529600000001,50.8778944
De Thun,111,6419XG,Heerlen,,5.9615798,50.8721132
De Tichel,111,6417RE,Heerlen,,5.9774222,50.87298740000001
Dillegaard,111,6417HJ,Heerlen,,5.9784186,50.871565000000004
Drieoortsput,111,6417PP,Heerlen,,5.982107,50.868605900000006
Eurenderweg,111,6417PA,Heerlen,,5.9831032,50.8720943
Frankenlaan,111,6419BS,Heerlen,,5.9664947,50.8756531
Oude Molenweg,111,6417GW,Heerlen,,5.9805523,50.871473900000005
Ovidiusstraat,111,6417VT,Heerlen,,5.978940700000001,50.878478400000006
Pijnsweg,111,6419CK,Heerlen,,5.9697414,50.8766551
Van Weerden Poelmanstraat,111,6417EL,Heerlen,,5.9835604,50.87495010000001
Vrusschemigerweg,111,6417PJ,Heerlen,,5.9863191,50.8700522
Weltertuijnstraat,111,6419XD,Heerlen,,5.9672855,50.873782500000004
Akerstraat,112,6417BN,Heerlen,,5.983595800000001,50.8821141
Bekkerweg,112,6417BX,Heerlen,,5.986732900000001,50.8780038
Benzenraderweg,112,6417SV,Heerlen,,5.979775200000001,50.8789626
Burg. Waszinkstraat,112,6417CX,Heerlen,,5.9850193,50.8767513
De Tichel,112,6417RD,Heerlen,,5.977416600000001,50.872985400000005
Dillegaard,112,6417HJ,Heerlen,,5.9784188,50.8715649
Drieoortsput,112,6417PP,Heerlen,,5.9821071,50.868606
Ir. Lelystraat,112,6419XT,Heerlen,,5.963011300000001,50.8740481
Marcus Aureliushof,112,6417TD,Heerlen,,5.9766645,50.8770857
Mergelsweg,112,6419EG,Heerlen,,5.962157,50.871951700000004
Prof. van Itersonstraat,112,6419SE,Heerlen,,5.9599055000000005,50.87569310000001
Tacitusstraat,112,6417TZ,Heerlen,,5.9771421,50.876162300000004
Van Weerden Poelmanstraat,112,6417ER,Heerlen,,5.982728900000001,50.875375700000006
Vrusschemigerweg,112,6417PD,Heerlen,,5.9825584,50.8704996
Ypenburgstraat,112,6417PS,Heerlen,,5.982268100000001,50.8746463
Bekkerweg,113,6417BV,Heerlen,,5.985451,50.879201900000005
Benzenraderweg,113,6417SL,Heerlen,,5.980154000000001,50.8789669
Burg. Waszinkstraat,113,6417CW,Heerlen,,5.9867507,50.877944500000005
De Thun,113,6419XG,Heerlen,,5.9615095,50.87210940000001
De Tichel,113,6417RE,Heerlen,,5.9774224,50.87298740000001
Dillegaard,113,6417HJ,Heerlen,,5.978419000000001,50.8715648
Drieoortsput,113,6417PP,Heerlen,,5.9821073,50.8686061
Eurenderweg,113,6417PA,Heerlen,,5.983103300000001,50.87209420000001
Frankenlaan,113,6419BS,Heerlen,,5.966494600000001,50.8756532
Oude Molenweg,113,6417GW,Heerlen,,5.9805525,50.871473900000005
Ovidiusstraat,113,6417VT,Heerlen,,5.9789919000000005,50.8784161
Pijnsweg,113,6419CK,Heerlen,,5.969823300000001,50.876479100000005
Van Weerden Poelmanstraat,113,6417EL,Heerlen,,5.983560300000001,50.8749502
Vrusschemigerweg,113,6417PJ,Heerlen,,5.9863374,50.869995700000004
Weltertuijnstraat,113,6419XD,Heerlen,,5.967285700000001,50.873782500000004
Akerstraat,114,6417BP,Heerlen,,5.9837807000000005,50.8818351
Benzenraderweg,114,6417SV,Heerlen,,5.979812000000001,50.8789177
Burg. Waszinkstraat,114,6417CX,Heerlen,,5.985252900000001,50.8768394
De Tichel,114,6417RD,Heerlen,,5.9774168,50.872985500000006
Dillegaard,114,6417HJ,Heerlen,,5.9784192,50.8715648
Drieoortsput,114,6417PP,Heerlen,,5.982107500000001,50.8686062
Ir. Lelystraat,114,6419XT,Heerlen,,5.9630194,50.874227700000006
Marcus Aureliushof,114,6417TD,Heerlen,,5.976664400000001,50.877085900000004
Mergelsweg,114,6419EG,Heerlen,,5.9621068,50.871923300000006
Prof. van Itersonstraat,114,6419SE,Heerlen,,5.960221600000001,50.8756804
Tacitusstraat,114,6417TZ,Heerlen,,5.9771422,50.8761622
Van Weerden Poelmanstraat,114,6417ER,Heerlen,,5.9827287,50.875375600000005
Vrusschemigerweg,114,6417PD,Heerlen,,5.9825701,50.870451100000004
Ypenburgstraat,114,6417PS,Heerlen,,5.982268,50.8746462
Bekkerweg,115,6417BV,Heerlen,,5.9855729,50.879125200000004
Benzenraderweg,115,6417SL,Heerlen,,5.9802023,50.878916100000005
De Thun,115,6419XG,Heerlen,,5.9614658,50.872068000000006
De Tichel,115,6417RE,Heerlen,,5.977422600000001,50.8729875
Dillegaard,115,6417HJ,Heerlen,,5.9784194,50.8715647
Drieoortsput,115,6417PP,Heerlen,,5.9821076,50.8686063
Eurenderweg,115,6417PA,Heerlen,,5.9831034,50.872094000000004
Frankenlaan,115,6419BS,Heerlen,,5.9664945000000005,50.875653400000004
Oude Molenweg,115,6417GX,Heerlen,,5.981489000000001,50.8713574
Ovidiusstraat,115,6417VT,Heerlen,,5.9792301000000005,50.8782313
Van Weerden Poelmanstraat,115,6417EL,Heerlen,,5.9835602,50.8749504
Vrusschemigerweg,115,6417PJ,Heerlen,,5.9863071,50.86993390000001
Weltertuijnstraat,115,6419XD,Heerlen,,5.9670589000000005,50.873712700000006
Akerstraat,116,6417BP,Heerlen,,5.9838592,50.8817327
Benzenraderweg,116,6417SV,Heerlen,,5.979860700000001,50.87886760000001
Burg. Waszinkstraat,116,6417CX,Heerlen,,5.9857668,50.8772048
De Tichel,116,6417RD,Heerlen,,5.977416900000001,50.872985500000006
Dillegaard,116,6417HJ,Heerlen,,5.9784196000000005,50.871564600000006
Drieoortsput,116,6417PR,Heerlen,,5.9821078000000005,50.868606400000004
Ir. Lelystraat,116,6419XT,Heerlen,,5.963019200000001,50.874227700000006
Marcus Aureliushof,116,6417TD,Heerlen,,5.976664400000001,50.8770861
Mergelsweg,116,6419EH,Heerlen,,5.962335400000001,50.8716073
Prof. van Itersonstraat,116,6419SE,Heerlen,,5.9601649000000005,50.8756107
Tacitusstraat,116,6417TZ,Heerlen,,5.9771424,50.876162
Van Weerden Poelmanstraat,116,6417ER,Heerlen,,5.9827285,50.875375500000004
Ypenburgstraat,116,6417PS,Heerlen,,5.9822679,50.874646000000006
Akerstraat,116A,6417BP,Heerlen,,5.9839307,50.881635200000005
Akerstraat,116B,6417BP,Heerlen,,5.9839706,50.881570700000005
Benzenraderweg,117,6417SL,Heerlen,,5.9803053,50.878812
De Thun,117,6419XG,Heerlen,,5.961391000000001,50.8720712
De Tichel,117,6417RE,Heerlen,,5.9774228,50.8729876
Dillegaard,117,6417HJ,Heerlen,,5.9784198,50.871564500000005
Drieoortsput,117,6417PR,Heerlen,,5.982107900000001,50.8686066
Eurenderweg,117,6417PA,Heerlen,,5.9831035,50.8720938
Oude Molenweg,117,6417GX,Heerlen,,5.981489000000001,50.8713576
Ovidiusstraat,117,6417VV,Heerlen,,5.979479,50.8776439
Pijnsweg,117,6419CK,Heerlen,,5.9698846,50.87630660000001
Van Weerden Poelmanstraat,117,6417EL,Heerlen,,5.9835601,50.874950500000004
Vrusschemigerweg,117,6417PJ,Heerlen,,5.986323400000001,50.869881500000005
Weltertuijnstraat,117,6419XD,Heerlen,,5.9670587,50.8737128
Akerstraat,118,6417BP,Heerlen,,5.9840482,50.881494200000006
Benzenraderweg,118,6417SV,Heerlen,,5.9799223,50.8787947
Burg. Waszinkstraat,118,6417CX,Heerlen,,5.9859928,50.877325400000004
De Tichel,118,6417RD,Heerlen,,5.9774171,50.8729856
Dillegaard,118,6417HJ,Heerlen,,5.978420000000001,50.871564500000005
Drieoortsput,118,6417PR,Heerlen,,5.9821081000000005,50.8686067
Ir. Lelystraat,118,6419XT,Heerlen,,5.963019,50.874227600000005
Marcus Aureliushof,118,6417TD,Heerlen,,5.9766643,50.8770863
Mergelsweg,118,6419EH,Heerlen,,5.9622672,50.8716001
Prof. van Itersonstraat,118,6419SE,Heerlen,,5.960117100000001,50.87554050000001
Tacitusstraat,118,6417TZ,Heerlen,,5.9771425,50.87616190000001
Van Weerden Poelmanstraat,118,6417ER,Heerlen,,5.9827284,50.8753754
Ypenburgstraat,118,6417PS,Heerlen,,5.982267800000001,50.8746458
Benzenraderweg,119,6417SL,Heerlen,,5.980326000000001,50.8787637
De Thun,119,6419XG,Heerlen,,5.9613474,50.872032700000005
De Tichel,119,6417RE,Heerlen,,5.977423,50.8729876
Dillegaard,119,6417HJ,Heerlen,,5.9784201,50.871564400000004
Drieoortsput,119,6417PR,Heerlen,,5.9821083,50.8686068
Eurenderweg,119,6417PA,Heerlen,,5.983103600000001,50.87209360000001
Oude Molenweg,119,6417GX,Heerlen,,5.9814891,50.871357800000006
Van Weerden Poelmanstraat,119,6417EL,Heerlen,,5.9835599,50.87495070000001
Vrusschemigerweg,119,6417PJ,Heerlen,,5.9862884,50.8698168
Weltertuijnstraat,119,6419XD,Heerlen,,5.9670586000000005,50.8737129
Mergelsweg,11A,,Heerlen,,5.9636298000000005,50.871320000000004
Aarweg,12,6417XH,Heerlen,,5.9786818,50.8794284
Altaar Dries,12,6419EV,Heerlen,,5.9674695,50.870898700000005
Bekkerveld,12,6417CL,Heerlen,,5.9816738,50.878544000000005
Blériotstraat,12,6417AV,Heerlen,,5.9876456000000005,50.8753043
Burg. Savelbergstraat,12,6417CN,Heerlen,,5.9804963,50.879480400000006
Burgemeester van Rooystraat,12,6417XJ,Heerlen,,5.9833033,50.878392600000005
Cicerostraat,12,6417XC,Heerlen,,5.9779263,50.8783863
De Doom,12,6419CX,Heerlen,,5.968738200000001,50.8737499
De Hoof,12,6419EK,Heerlen,,5.9669241,50.872319700000006
De Kommert,12,6419GD,Heerlen,,5.964447900000001,50.8714292
De Lirp,12,6419EW,Heerlen,,5.966625700000001,50.8719223
De Mullender,12,6419EZ,Heerlen,,5.9684344000000005,50.872510600000005
De Thun,12,6419XJ,Heerlen,,5.965232100000001,50.8723048
De Tichel,12,6417RA,Heerlen,,5.9787216,50.8732984
De Wingerd,12,6419EN,Heerlen,,5.963204200000001,50.871038000000006
Dillegaard,12,6417HG,Heerlen,,5.9787113000000005,50.872441900000005
Douve Weienstraat,12,6417GK,Heerlen,,5.9858232000000005,50.87369270000001
Dr. Goossensstraat,12,6419CE,Heerlen,,5.9665172,50.878052200000006
Doctor Ingenieur Bungestraat,12,6419BX,Heerlen,,5.966495,50.875044200000005
Dr. Ir. Ross van Lennepstraat,12,6419BL,Heerlen,,5.961776,50.8762671
Dr. Jaegersstraat,12,6417CK,Heerlen,,5.9795389000000005,50.880313
Drieoortsput,12,6417PL,Heerlen,,5.9820905,50.868594800000004
Enniusstraat,12,6417XD,Heerlen,,5.9772958,50.878696600000005
Esdoornstraat,12,6417AK,Heerlen,,5.9908083,50.874369200000004
Eurenderweg,12,6417SG,Heerlen,,5.9811686,50.875119000000005
Gerben Sondermanstraat,12,6417GD,Heerlen,,5.9846177,50.8746798
Hagedoornstraat,12,6417AR,Heerlen,,5.989551100000001,50.874848400000005
Het Bergske,12,6417GN,Heerlen,,5.987687500000001,50.8711422
Horatiusstraat,12,6417TP,Heerlen,,5.978470700000001,50.877164900000004
Ir. Lelystraat,12,6419XR,Heerlen,,5.964638000000001,50.8743884
Jos Habetsstraat,12,6419CC,Heerlen,,5.966004900000001,50.8770522
Julianusstraat,12,6417VN,Heerlen,,5.974462900000001,50.8787449
Kemmerlingstraat,12,6417XT,Heerlen,,5.9831626,50.877244100000006
Klaverstraat,12,6419XW,Heerlen,,5.962197000000001,50.873268800000005
Korenstraat,12,6419XM,Heerlen,,5.9613937,50.8727731
Leonard Stassenstraat,12,6417XP,Heerlen,,5.981388600000001,50.87803400000001
Liviusstraat,12,6417TS,Heerlen,,5.9785178000000005,50.87657
Marcellusstraat,12,6417TK,Heerlen,,5.977790700000001,50.8760369
Marcus Aureliushof,12,6417TD,Heerlen,,5.9766686,50.8770766
Marjoleingaard,12,6417HC,Heerlen,,5.9799189,50.8707092
Mergelsweg,12,6419EC,Heerlen,,5.964054900000001,50.87189660000001
Mgr. Schrijnenstraat,12,6417XZ,Heerlen,,5.9840026,50.877445900000005
Molenaarshof,12,6417SB,Heerlen,,5.9813925,50.871757900000006
Meester Adriaan Sassenstraat,12,6417XK,Heerlen,,5.981853200000001,50.876856200000006
Oude Molenweg,12,6417PW,Heerlen,,5.981764500000001,50.8709402
Ovidiusstraat,12,6417VX,Heerlen,,5.9783095,50.8787287
P. Petersstraat,12,6419CA,Heerlen,,5.9679092,50.8746808
Parmentierstraat,12,6417AZ,Heerlen,,5.9859005000000005,50.876370200000004
Peschstraat,12,6417PZ,Heerlen,,5.9835336,50.8696958
Petroniusstraat,12,6417VL,Heerlen,,5.9763856,50.878629700000005
Plautusstraat,12,6417VJ,Heerlen,,5.9757093,50.8782529
Pliniusstraat,12,6417TR,Heerlen,,5.977769,50.87704170000001
Pluijmaekersstraat,12,6417XM,Heerlen,,5.9821569000000006,50.87704230000001
Prof. Lambertstraat,12,6419BP,Heerlen,,5.9639058,50.8765932
Prof. van Itersonstraat,12,6419BH,Heerlen,,5.963571900000001,50.8773745
Putstraat,12,6417GM,Heerlen,,5.9884325,50.873172600000004
Rector Poelsplein,12,6419CZ,Heerlen,,5.9686124000000005,50.876232300000005
Rozemarijngaard,12,6417HD,Heerlen,,5.980886600000001,50.8701184
Sallustiusstraat,12,6417VH,Heerlen,,5.974713700000001,50.8784305
Senecastraat,12,6417VG,Heerlen,,5.9749452000000005,50.878106300000006
Soesterbergstraat,12,6417EW,Heerlen,,5.9840420000000005,50.875047300000006
St. Annalaan,12,6417CR,Heerlen,,5.9847049000000005,50.878309300000005
Tacitusstraat,12,6417TW,Heerlen,,5.9771346,50.8761646
Terentiusstraat,12,6417VE,Heerlen,,5.975186300000001,50.8777741
Tichelbeekstraat,12,6417SJ,Heerlen,,5.980995900000001,50.873554600000006
Tijmgaard,12,6417HE,Heerlen,,5.9814736,50.8695364
Ulpianusstraat,12,6417XE,Heerlen,,5.9774618,50.879775200000005
Van Sonsbeeckstraat,12,6417XV,Heerlen,,5.9837584,50.877867200000004
Van Weerden Poelmanstraat,12,6417EN,Heerlen,,5.9824105,50.8761099
Veldjen,12,6417GG,Heerlen,,5.9835927,50.8733646
Vergiliusstraat,12,6417XB,Heerlen,,5.9797973,50.8782818
Vrusschemigerweg,12,6417PB,Heerlen,,5.988687700000001,50.8718523
Weltertuijnstraat,12,6419CT,Heerlen,,5.9685703000000006,50.8770515
Wijnmalenstraat,12,6417ET,Heerlen,,5.9819296,50.876020600000004
Ypenburgstraat,12,6417PS,Heerlen,,5.982273200000001,50.8746549
Zandweg,12,6417AT,Heerlen,,5.9883343,50.8751722
Akerstraat,120,6417BP,Heerlen,,5.9840878,50.881435100000004
Burg. Waszinkstraat,120,6417CX,Heerlen,,5.9860828,50.877359000000006
De Tichel,120,6417RD,Heerlen,,5.9774173,50.8729857
Dillegaard,120,6417HJ,Heerlen,,5.978420300000001,50.8715643
Drieoortsput,120,6417PR,Heerlen,,5.9821084,50.8686069
Ir. Lelystraat,120,6419XT,Heerlen,,5.9630188,50.874227600000005
Marcus Aureliushof,120,6417TD,Heerlen,,5.9766642,50.877086500000004
Mergelsweg,120,6419EH,Heerlen,,5.962199,50.871602300000006
Prof. van Itersonstraat,120,6419SE,Heerlen,,5.960061400000001,50.8754694
Tacitusstraat,120,6417TZ,Heerlen,,5.977142700000001,50.876161800000006
Van Weerden Poelmanstraat,120,6417ER,Heerlen,,5.9827282,50.8753753
Ypenburgstraat,120,6417PS,Heerlen,,5.9822677,50.8746457
Bekkerweg,121,6417BV,Heerlen,,5.9857852000000005,50.878883
Benzenraderweg,121,6417SL,Heerlen,,5.980366200000001,50.8787232
De Thun,121,6419XG,Heerlen,,5.9612815,50.8720301
De Tichel,121,6417RE,Heerlen,,5.9774232000000005,50.8729877
Dillegaard,121,6417HJ,Heerlen,,5.9784205,50.8715643
Drieoortsput,121,6417PR,Heerlen,,5.9821086,50.868607000000004
Eurenderweg,121,6417PA,Heerlen,,5.983103600000001,50.872093500000005
Oude Molenweg,121,6417GX,Heerlen,,5.9814891,50.871358
Van Weerden Poelmanstraat,121,6417EM,Heerlen,,5.9836701,50.874740100000004
Vrusschemigerweg,121,6417PJ,Heerlen,,5.9863067,50.8697632
Weltertuijnstraat,121,6419XD,Heerlen,,5.9670584,50.873713
Akerstraat,122,6417BP,Heerlen,,5.984058,50.8813036
Benzenraderweg,122,6417SV,Heerlen,,5.9799949,50.878733800000006
Burg. Waszinkstraat,122,6417CX,Heerlen,,5.986261600000001,50.8774243
De Thun,122,6419XJ,Heerlen,,5.9642993,50.873294800000004
De Tichel,122,6417RD,Heerlen,,5.9774175000000005,50.8729857
Dillegaard,122,6417HJ,Heerlen,,5.9784207,50.8715642
Drieoortsput,122,6417PR,Heerlen,,5.982108800000001,50.868607100000006
Ir. Lelystraat,122,6419XT,Heerlen,,5.9626453,50.873862900000006
